trial_id,baseline_weight,district_weight,place_type_weight,time_weight,context_weight,target_weight,rank_weight,train_P@1,train_R@1,train_NDCG@1,train_P@3,train_R@3,train_NDCG@3,train_P@5,train_R@5,train_NDCG@5,train_P@10,train_R@10,train_NDCG@10,train_optimization_score
190,1.0,0.7,0.2,0.05,0.05,0.2,0.0,0.2457627118644068,0.2457627118644068,0.2457627118644068,0.18644067796610164,0.559322033898305,0.431391301634389,0.13898305084745757,0.6949152542372882,0.4868170213162828,0.08983050847457626,0.8983050847457628,0.5541010412048266,0.39639299154033336
191,1.0,0.2,0.0,0.0,0.2,0.2,0.1,0.059322033898305086,0.059322033898305086,0.059322033898305086,0.08757062146892657,0.2627118644067797,0.17987971026029473,0.09322033898305082,0.4661016949152542,0.26376106522108217,0.07966101694915252,0.7966101694915254,0.3706708831156701,0.2510624927063037
192,1.0,0.5,0.2,0.1,0.0,0.0,0.1,0.16101694915254236,0.16101694915254236,0.16101694915254236,0.13559322033898305,0.4067796610169492,0.30165149200968916,0.11186440677966097,0.559322033898305,0.3640054266518198,0.08389830508474574,0.8389830508474576,0.455351439997583,0.3218306311177981
193,1.0,0.5,0.3,0.05,0.1,0.0,0.0,0.2796610169491525,0.2796610169491525,0.2796610169491525,0.18079096045197737,0.5423728813559322,0.4320988586259127,0.13898305084745757,0.6949152542372882,0.49445279326804326,0.09152542372881353,0.9152542372881356,0.5662998964382056,0.4097021388946148
194,1.0,0.2,0.2,0.05,0.2,0.0,0.05,0.0847457627118644,0.0847457627118644,0.0847457627118644,0.09887005649717515,0.2966101694915254,0.20954072720944728,0.09999999999999998,0.5,0.29416485760818134,0.08389830508474574,0.8389830508474576,0.403343066800033,0.2760288304421585
195,1.0,0.5,0.2,0.1,0.0,0.1,0.1,0.16101694915254236,0.16101694915254236,0.16101694915254236,0.1327683615819209,0.3983050847457627,0.29741420387409595,0.11694915254237286,0.5847457627118644,0.3739959561556733,0.08220338983050844,0.8220338983050848,0.4513989863368102,0.3186958599071491
196,1.0,0.7,0.2,0.2,0.1,0.0,0.0,0.3050847457627119,0.3050847457627119,0.3050847457627119,0.19209039548022594,0.576271186440678,0.4650885981234921,0.14576271186440673,0.7288135593220338,0.5274425327656227,0.09152542372881353,0.9152542372881356,0.5886891427031832,0.42683216039809146
197,1.0,0.4,0.3,0.05,0.2,0.05,0.0,0.2542372881355932,0.2542372881355932,0.2542372881355932,0.18644067796610167,0.559322033898305,0.43119029303874634,0.1372881355932203,0.6864406779661016,0.48259482366206186,0.0889830508474576,0.8898305084745762,0.5491159942746326,0.3957499200300197
198,1.0,0.7,0.0,0.0,0.0,0.05,0.0,0.17796610169491525,0.17796610169491525,0.17796610169491525,0.14971751412429374,0.4491525423728814,0.3357508056900776,0.11694915254237284,0.5847457627118644,0.39080513765299807,0.08220338983050844,0.8220338983050848,0.4685041987187797,0.3323098028849062
199,1.0,0.3,0.1,0.1,0.2,0.0,0.0,0.19491525423728814,0.19491525423728814,0.19491525423728814,0.15536723163841804,0.4661016949152542,0.3526999582324505,0.11694915254237284,0.5847457627118644,0.40156885067308096,0.08728813559322031,0.8728813559322034,0.49662982791358484,0.35260575050421794
200,1.0,0.7,0.0,0.05,0.1,0.05,0.05,0.2457627118644068,0.2457627118644068,0.2457627118644068,0.17796610169491522,0.5338983050847458,0.41646028886199143,0.12542372881355926,0.6271186440677966,0.4551225527217534,0.08983050847457626,0.8983050847457628,0.5436486336711283,0.3896838014459118
201,1.0,0.5,0.1,0.1,0.1,0.2,0.0,0.2542372881355932,0.2542372881355932,0.2542372881355932,0.1779661016949152,0.5338983050847458,0.4162592802663488,0.13898305084745757,0.6949152542372882,0.4830057916860311,0.08898305084745761,0.8898305084745762,0.5459183245047559,0.39310531188174924
202,1.0,0.3,0.2,0.05,0.0,0.0,0.1,0.11864406779661017,0.11864406779661017,0.11864406779661017,0.096045197740113,0.288135593220339,0.21670472070218214,0.08983050847457626,0.4491525423728814,0.28345123212186446,0.07881355932203388,0.788135593220339,0.3935610656126285,0.27441303963108665
203,1.0,0.4,0.1,0.05,0.0,0.05,0.05,0.16101694915254236,0.16101694915254236,0.16101694915254236,0.12711864406779663,0.3813559322033898,0.28783005342010054,0.10508474576271182,0.5254237288135594,0.3469055744415995,0.07881355932203388,0.788135593220339,0.4313436636080549,0.3059702822628192
204,1.0,0.2,0.3,0.05,0.05,0.2,0.1,0.05084745762711865,0.05084745762711865,0.05084745762711865,0.08192090395480227,0.2457627118644068,0.1660582716707061,0.0830508474576271,0.4152542372881356,0.2357118089920468,0.07627118644067796,0.7627118644067796,0.3457259423334186,0.23467639620087732
205,1.0,0.4,0.1,0.1,0.1,0.2,0.05,0.2033898305084746,0.2033898305084746,0.2033898305084746,0.15536723163841804,0.4661016949152542,0.35138937545399884,0.12033898305084742,0.6016949152542372,0.4071864828548661,0.08644067796610168,0.864406779661017,0.4928237975668523,0.35288380937438696
206,1.0,0.2,0.0,0.0,0.05,0.0,0.05,0.059322033898305086,0.059322033898305086,0.059322033898305086,0.07344632768361581,0.22033898305084745,0.15536454703390176,0.07966101694915254,0.3983050847457627,0.2286678856948474,0.07966101694915254,0.7966101694915254,0.3547925528568356,0.2413242861552597
207,1.0,0.5,0.3,0.05,0.1,0.05,0.1,0.22033898305084745,0.22033898305084745,0.22033898305084745,0.15819209039548018,0.4745762711864407,0.3652108140435875,0.12881355932203384,0.6440677966101694,0.4348643513649281,0.08898305084745761,0.8898305084745762,0.5133985516542358,0.36827706370045143
208,1.0,0.7,0.2,0.1,0.1,0.2,0.1,0.211864406779661,0.211864406779661,0.211864406779661,0.1779661016949152,0.5338983050847458,0.4028398588680454,0.13220338983050842,0.6610169491525424,0.4546157772103342,0.08898305084745761,0.8898305084745762,0.5285659644572127,0.3757607994244312
209,1.0,0.5,0.3,0.05,0.05,0.1,0.05,0.2288135593220339,0.2288135593220339,0.2288135593220339,0.15536723163841804,0.4661016949152542,0.3629916656779696,0.123728813559322,0.6186440677966102,0.4257169880390735,0.08813559322033897,0.8813559322033898,0.5098000652012316,0.3672153335548943
210,1.0,0.3,0.1,0.1,0.05,0.2,0.05,0.13559322033898305,0.13559322033898305,0.13559322033898305,0.10734463276836159,0.3220338983050847,0.2410188753329325,0.10169491525423725,0.5084745762711864,0.31871479077142983,0.08220338983050846,0.8220338983050848,0.4204933072528498,0.2949127705328477
211,1.0,0.4,0.2,0.1,0.1,0.2,0.05,0.211864406779661,0.211864406779661,0.211864406779661,0.1610169491525423,0.4830508474576271,0.3652108140435875,0.12033898305084742,0.6016949152542372,0.4137083187652446,0.08644067796610168,0.864406779661017,0.4986252028218263,0.35816288878424934
212,1.0,0.7,0.0,0.05,0.0,0.0,0.0,0.1694915254237288,0.1694915254237288,0.1694915254237288,0.1468926553672316,0.4406779661016949,0.32949537778450905,0.11525423728813557,0.576271186440678,0.38529248518537623,0.08220338983050844,0.8220338983050848,0.4653814821234593,0.3283637447319113
213,1.0,0.2,0.3,0.2,0.0,0.2,0.1,0.0423728813559322,0.0423728813559322,0.0423728813559322,0.07062146892655366,0.211864406779661,0.13710481171307728,0.0830508474576271,0.4152542372881356,0.22098616667386473,0.07118644067796608,0.711864406779661,0.3151007340110813,0.21449429645190105
214,1.0,0.4,0.2,0.2,0.05,0.05,0.0,0.22033898305084745,0.22033898305084745,0.22033898305084745,0.15819209039548018,0.4745762711864407,0.3629916656779696,0.12203389830508472,0.6101694915254238,0.4191601607978101,0.08813559322033897,0.8813559322033898,0.5081837280873306,0.364926451723221
215,1.0,0.7,0.3,0.05,0.2,0.1,0.0,0.3389830508474576,0.3389830508474576,0.3389830508474576,0.20621468926553668,0.6186440677966102,0.505443339709449,0.14745762711864402,0.7372881355932204,0.5535694567121329,0.09237288135593219,0.923728813559322,0.6157303435235274,0.44861296486600294
216,1.0,0.2,0.2,0.05,0.0,0.05,0.0,0.0847457627118644,0.0847457627118644,0.0847457627118644,0.06779661016949151,0.2033898305084746,0.15405396425545018,0.08644067796610166,0.4322033898305085,0.24851333551607938,0.07203389830508473,0.7203389830508474,0.3400760162691325,0.2344503345077557
217,1.0,0.7,0.2,0.1,0.05,0.0,0.05,0.23728813559322035,0.23728813559322035,0.23728813559322035,0.16384180790960448,0.4915254237288136,0.3865982633171962,0.13050847457627116,0.652542372881356,0.4529733870179051,0.08983050847457626,0.8983050847457628,0.5328177249539248,0.38145795514630304
218,1.0,0.5,0.1,0.05,0.05,0.05,0.1,0.2033898305084746,0.2033898305084746,0.2033898305084746,0.14406779661016947,0.4322033898305085,0.3311115003631991,0.11355932203389826,0.5677966101694916,0.3861658323261196,0.08474576271186438,0.847457627118644,0.4766900152762572,0.3426042172110968
219,1.0,0.3,0.2,0.05,0.05,0.2,0.05,0.13559322033898305,0.13559322033898305,0.13559322033898305,0.11299435028248588,0.3389830508474576,0.2517125999697369,0.10169491525423725,0.5084745762711864,0.32248030044799747,0.08135593220338981,0.8135593220338984,0.4218507487060437,0.2956703609171718
220,1.0,0.7,0.1,0.2,0.2,0.05,0.0,0.3220338983050847,0.3220338983050847,0.3220338983050847,0.20621468926553668,0.6186440677966102,0.49474961507264464,0.14237288135593215,0.711864406779661,0.5330404912134333,0.09152542372881353,0.9152542372881356,0.5999501391888573,0.4374966730098854
221,1.0,0.5,0.1,0.1,0.1,0.0,0.05,0.23728813559322035,0.23728813559322035,0.23728813559322035,0.16666666666666663,0.5,0.3863972547215536,0.12542372881355926,0.6271186440677966,0.43891594850178905,0.09067796610169489,0.9067796610169492,0.528214605219305,0.38075081804144595
222,1.0,0.5,0.0,0.2,0.2,0.2,0.05,0.2542372881355932,0.2542372881355932,0.2542372881355932,0.17514124293785305,0.5254237288135594,0.4131315663135645,0.13898305084745757,0.6949152542372882,0.4827851036349052,0.08898305084745761,0.8898305084745762,0.5459339012926281,0.3925457920060921
223,1.0,0.3,0.3,0.2,0.2,0.1,0.05,0.1864406779661017,0.1864406779661017,0.1864406779661017,0.1468926553672316,0.4406779661016949,0.33686037987288653,0.12033898305084742,0.6016949152542372,0.40323550357359544,0.08644067796610168,0.864406779661017,0.49052084633855975,0.3461455730546541
224,1.0,0.7,0.0,0.05,0.0,0.05,0.0,0.1694915254237288,0.1694915254237288,0.1694915254237288,0.1468926553672316,0.4406779661016949,0.32949537778450905,0.11694915254237284,0.5847457627118644,0.38894228652498125,0.0830508474576271,0.8305084745762712,0.4688888091272161,0.33060825833576857
225,1.0,0.2,0.3,0.05,0.2,0.0,0.05,0.0847457627118644,0.0847457627118644,0.0847457627118644,0.10451977401129944,0.3135593220338983,0.22023445184625165,0.09999999999999998,0.5,0.29793036728474903,0.08305084745762711,0.8305084745762712,0.40564489397693115,0.277116955829779
226,1.0,0.4,0.3,0.1,0.0,0.0,0.05,0.1694915254237288,0.1694915254237288,0.1694915254237288,0.12711864406779663,0.3813559322033898,0.2920673415556938,0.10847457627118641,0.5423728813559322,0.3573283020994828,0.08220338983050846,0.8220338983050848,0.4476725184538772,0.3175328390859756
227,1.0,0.7,0.0,0.1,0.05,0.2,0.0,0.23728813559322035,0.23728813559322035,0.23728813559322035,0.18079096045197732,0.5423728813559322,0.41646028886199143,0.13220338983050842,0.6610169491525424,0.4649577935836485,0.08983050847457626,0.8983050847457628,0.5421093404516445,0.38826934260440327
228,1.0,0.7,0.3,0.1,0.1,0.2,0.05,0.2711864406779661,0.2711864406779661,0.2711864406779661,0.1892655367231638,0.5677966101694916,0.44501173162833496,0.13220338983050842,0.6610169491525424,0.4829312200501504,0.09237288135593219,0.923728813559322,0.56913753781968,0.41044107608999536
229,1.0,0.4,0.3,0.05,0.05,0.0,0.0,0.22033898305084745,0.22033898305084745,0.22033898305084745,0.16384180790960448,0.4915254237288136,0.37257581613196494,0.1254237288135593,0.6271186440677966,0.42763014809488553,0.08813559322033897,0.8813559322033898,0.510220218833498,0.3671081500380519
230,1.0,0.7,0.3,0.1,0.05,0.1,0.0,0.2711864406779661,0.2711864406779661,0.2711864406779661,0.18644067796610164,0.559322033898305,0.44077444349274175,0.14237288135593215,0.711864406779661,0.502756990415899,0.09237288135593219,0.923728813559322,0.5720105733073234,0.41189861591180044
231,1.0,0.2,0.0,0.0,0.0,0.0,0.1,0.03389830508474576,0.03389830508474576,0.03389830508474576,0.06497175141242936,0.19491525423728814,0.12328337312348867,0.07796610169491523,0.3898305084745763,0.2038863144636444,0.06440677966101693,0.6440677966101694,0.2856210894480754,0.1936396976910072
232,1.0,0.5,0.0,0.2,0.0,0.05,0.1,0.16101694915254236,0.16101694915254236,0.16101694915254236,0.12994350282485875,0.3898305084745763,0.29428648992131173,0.10847457627118641,0.5423728813559322,0.35664042456344225,0.08050847457627115,0.8050847457627118,0.4413425326407838,0.31206875648077154
233,1.0,0.3,0.2,0.2,0.1,0.1,0.05,0.1694915254237288,0.1694915254237288,0.1694915254237288,0.1271186440677966,0.3813559322033898,0.2909577673728848,0.10677966101694913,0.5338983050847458,0.35405447745296204,0.08559322033898303,0.8559322033898306,0.45860782483380425,0.3245805353020009
234,1.0,0.4,0.2,0.05,0.1,0.2,0.0,0.2288135593220339,0.2288135593220339,0.2288135593220339,0.17514124293785305,0.5254237288135594,0.40263885027240276,0.13220338983050842,0.6610169491525424,0.45732179451634997,0.08728813559322031,0.8728813559322034,0.5254499068904326,0.37664758040600166
235,1.0,0.2,0.0,0.05,0.1,0.1,0.05,0.06779661016949153,0.06779661016949153,0.06779661016949153,0.07627118644067797,0.2288135593220339,0.16383912330508818,0.08474576271186438,0.423728813559322,0.24518484008319058,0.08220338983050847,0.8220338983050848,0.37260028498306796,0.2532914556762772
236,1.0,0.2,0.2,0.05,0.1,0.0,0.1,0.059322033898305086,0.059322033898305086,0.059322033898305086,0.07344632768361581,0.22033898305084745,0.15536454703390176,0.08813559322033897,0.4406779661016949,0.24654550467389924,0.08135593220338981,0.8135593220338984,0.3637363864104439,0.24699700078037856
237,1.0,0.7,0.3,0.2,0.05,0.0,0.05,0.2457627118644068,0.2457627118644068,0.2457627118644068,0.16949152542372878,0.5084745762711864,0.3982005535411669,0.13559322033898302,0.6779661016949152,0.4671113154245609,0.09067796610169489,0.9067796610169492,0.5418034221866019,0.38920746895175135
238,1.0,0.3,0.3,0.1,0.2,0.2,0.05,0.1864406779661017,0.1864406779661017,0.1864406779661017,0.14971751412429374,0.4491525423728814,0.3399880938256708,0.12033898305084742,0.6016949152542372,0.40271341618677475,0.08559322033898303,0.8559322033898306,0.4874351216958244,0.34478308355399045
239,1.0,0.7,0.2,0.1,0.2,0.2,0.1,0.288135593220339,0.288135593220339,0.288135593220339,0.1949152542372881,0.5847457627118644,0.46196088417070785,0.135593220338983,0.6779661016949152,0.49950898487354983,0.09067796610169489,0.9067796610169492,0.5746567184541154,0.416384088747076
240,1.0,0.7,0.1,0.1,0.2,0.2,0.05,0.288135593220339,0.288135593220339,0.288135593220339,0.19774011299435024,0.5932203389830508,0.46619817230630106,0.14576271186440673,0.7288135593220338,0.5219952797071683,0.08983050847457626,0.8983050847457628,0.5777011811078968,0.4181841139527356
241,1.0,0.7,0.1,0.0,0.2,0.05,0.05,0.3220338983050847,0.3220338983050847,0.3220338983050847,0.18644067796610167,0.559322033898305,0.4617598755750652,0.14406779661016944,0.7203389830508474,0.5277636115568008,0.08983050847457626,0.8983050847457628,0.5866820641514506,0.4273726207580925
242,1.0,0.3,0.2,0.1,0.0,0.2,0.1,0.11864406779661017,0.11864406779661017,0.11864406779661017,0.1016949152542373,0.3050847457627119,0.22517929697336858,0.09661016949152539,0.4830508474576271,0.2992254110722609,0.07711864406779659,0.7711864406779662,0.3917121068871549,0.2738788984274534
243,1.0,0.3,0.1,0.0,0.05,0.1,0.1,0.1271186440677966,0.1271186440677966,0.1271186440677966,0.10734463276836159,0.3220338983050847,0.24121988392857513,0.0966101694915254,0.4830508474576271,0.3083377830672307,0.08050847457627115,0.8050847457627118,0.4125361184437756,0.28780572055136666
244,1.0,0.2,0.1,0.0,0.2,0.2,0.0,0.1271186440677966,0.1271186440677966,0.1271186440677966,0.12146892655367232,0.3644067796610169,0.26462547297215916,0.10847457627118641,0.5423728813559322,0.33867158707105144,0.08135593220338981,0.8135593220338984,0.42630353598140874,0.29748307375168515
245,1.0,0.3,0.1,0.0,0.1,0.0,0.1,0.13559322033898305,0.13559322033898305,0.13559322033898305,0.11864406779661019,0.3559322033898305,0.26462547297215916,0.10169491525423725,0.5084745762711864,0.3277221830522364,0.08389830508474574,0.8389830508474576,0.43354917487709776,0.3034371264612215
246,1.0,0.7,0.2,0.1,0.2,0.1,0.1,0.2966101694915254,0.2966101694915254,0.2966101694915254,0.1949152542372881,0.5847457627118644,0.46397902394068313,0.13898305084745757,0.6949152542372882,0.5084553396037619,0.09067796610169489,0.9067796610169492,0.5777595094517735,0.4199276927149004
247,1.0,0.2,0.1,0.2,0.05,0.0,0.1,0.05084745762711865,0.05084745762711865,0.05084745762711865,0.07062146892655366,0.211864406779661,0.14578039657990632,0.07627118644067796,0.3813559322033898,0.2150625461822737,0.07627118644067796,0.7627118644067796,0.33546318170300127,0.2281465768728866
248,1.0,0.5,0.3,0.1,0.05,0.2,0.0,0.2542372881355932,0.2542372881355932,0.2542372881355932,0.17514124293785305,0.5254237288135594,0.4075836953995197,0.1372881355932203,0.6864406779661016,0.473216043662282,0.09152542372881353,0.9152542372881356,0.5466784827570217,0.39517927687456206
249,1.0,0.4,0.2,0.05,0.05,0.2,0.05,0.1864406779661017,0.1864406779661017,0.1864406779661017,0.14406779661016947,0.4322033898305085,0.32596564664043953,0.11525423728813558,0.576271186440678,0.38541255538091174,0.08474576271186438,0.847457627118644,0.47208019955979497,0.3369229851001655
250,1.0,0.7,0.1,0.05,0.1,0.1,0.0,0.288135593220339,0.288135593220339,0.288135593220339,0.1836158192090395,0.5508474576271186,0.4472308799939529,0.14576271186440673,0.7288135593220338,0.520905606373872,0.08983050847457626,0.8983050847457628,0.5768053539930301,0.41504571570547016
251,1.0,0.2,0.1,0.05,0.2,0.1,0.05,0.07627118644067797,0.07627118644067797,0.07627118644067797,0.09887005649717515,0.2966101694915254,0.20530343907385407,0.09999999999999998,0.5,0.2902989571915614,0.08220338983050847,0.8220338983050848,0.3948716644812262,0.26925028030854214
252,1.0,0.7,0.0,0.0,0.2,0.1,0.05,0.3135593220338983,0.3135593220338983,0.3135593220338983,0.18644067796610167,0.559322033898305,0.458632161622281,0.1372881355932203,0.6864406779661016,0.5107794676835431,0.09067796610169492,0.9067796610169492,0.5832157187460654,0.4242102473238347
253,1.0,0.4,0.3,0.05,0.05,0.2,0.0,0.2288135593220339,0.2288135593220339,0.2288135593220339,0.16666666666666663,0.5,0.38215996658596035,0.1254237288135593,0.6271186440677966,0.4339358849282492,0.08728813559322031,0.8728813559322034,0.5134357339739722,0.37006973852930836
254,1.0,0.7,0.0,0.05,0.05,0.05,0.05,0.211864406779661,0.211864406779661,0.211864406779661,0.15819209039548018,0.4745762711864407,0.36763097100484804,0.12203389830508471,0.6101694915254238,0.4241708538436618,0.08813559322033897,0.8813559322033898,0.512026531995272,0.3641527890232039
255,1.0,0.2,0.2,0.1,0.1,0.2,0.1,0.059322033898305086,0.059322033898305086,0.059322033898305086,0.0847457627118644,0.2542372881355932,0.17231369957627465,0.08983050847457626,0.4491525423728814,0.25217386547848375,0.07881355932203388,0.788135593220339,0.35944361004220393,0.24538153470121205
256,1.0,0.2,0.2,0.1,0.2,0.2,0.0,0.1271186440677966,0.1271186440677966,0.1271186440677966,0.11864406779661017,0.3559322033898305,0.2626073332021839,0.10508474576271183,0.5254237288135594,0.3333750336804444,0.08220338983050847,0.8220338983050848,0.42982817670322004,0.2986602008291779
257,1.0,0.5,0.2,0.0,0.05,0.0,0.1,0.2033898305084746,0.2033898305084746,0.2033898305084746,0.14124293785310732,0.423728813559322,0.3279837864104148,0.12033898305084742,0.6016949152542372,0.4001729619144405,0.08474576271186438,0.847457627118644,0.47989441125048116,0.34383875015235765
258,1.0,0.4,0.2,0.0,0.1,0.0,0.1,0.19491525423728814,0.19491525423728814,0.19491525423728814,0.14406779661016947,0.4322033898305085,0.33131250895884173,0.12372881355932198,0.6186440677966102,0.4067800980834991,0.08559322033898303,0.8559322033898306,0.4825818860939531,0.34441213470915477
259,1.0,0.4,0.3,0.1,0.2,0.1,0.05,0.2457627118644068,0.2457627118644068,0.2457627118644068,0.16949152542372875,0.5084745762711864,0.3982005535411669,0.1338983050847457,0.6694915254237288,0.4642042895229026,0.08813559322033895,0.8813559322033898,0.5338151227294156,0.38369969973495643
260,1.0,0.2,0.3,0.1,0.0,0.05,0.05,0.05084745762711865,0.05084745762711865,0.05084745762711865,0.07344632768361581,0.22033898305084745,0.14890811053269062,0.08474576271186438,0.423728813559322,0.23278946549347806,0.07288135593220336,0.7288135593220338,0.3286838910498253,0.22379642401433153
261,1.0,0.3,0.1,0.1,0.1,0.05,0.1,0.13559322033898305,0.13559322033898305,0.13559322033898305,0.11016949152542373,0.3305084745762712,0.24969446019976158,0.0966101694915254,0.4830508474576271,0.31279117027983877,0.08474576271186439,0.847457627118644,0.42997657825260144,0.3008307854392579
262,1.0,0.4,0.3,0.05,0.0,0.0,0.05,0.16101694915254236,0.16101694915254236,0.16101694915254236,0.12994350282485875,0.3898305084745763,0.2920673415556938,0.1101694915254237,0.5508474576271186,0.3576996898184561,0.08220338983050846,0.8220338983050848,0.44470007221588476,0.3151083021117178
263,1.0,0.7,0.2,0.1,0.05,0.2,0.0,0.23728813559322035,0.23728813559322035,0.23728813559322035,0.18926553672316376,0.5677966101694916,0.431391301634389,0.13898305084745757,0.6949152542372882,0.48316721997667783,0.09067796610169489,0.9067796610169492,0.5525132493463107,0.39513104970058727
264,1.0,0.5,0.0,0.2,0.2,0.0,0.0,0.288135593220339,0.288135593220339,0.288135593220339,0.18644067796610164,0.559322033898305,0.4492490197639282,0.1372881355932203,0.6864406779661016,0.5013963258251903,0.08898305084745761,0.8898305084745762,0.566628062724813,0.41035372025876926
265,1.0,0.4,0.1,0.0,0.0,0.05,0.1,0.1694915254237288,0.1694915254237288,0.1694915254237288,0.12429378531073447,0.3728813559322034,0.2867204792372916,0.10169491525423725,0.5084745762711864,0.3425175866381588,0.07796610169491522,0.7796610169491526,0.4302315753799147,0.3059482830213882
266,1.0,0.3,0.0,0.1,0.0,0.05,0.0,0.11864406779661017,0.11864406779661017,0.11864406779661017,0.10169491525423731,0.3050847457627119,0.22517929697336858,0.09152542372881353,0.4576271186440678,0.2882760070534458,0.07627118644067793,0.7627118644067796,0.3871880310832291,0.2709395396926895
267,1.0,0.7,0.3,0.2,0.05,0.0,0.0,0.2711864406779661,0.2711864406779661,0.2711864406779661,0.1892655367231638,0.5677966101694916,0.44279258326271703,0.14576271186440673,0.7288135593220338,0.508053543806506,0.09237288135593219,0.923728813559322,0.571881138425059,0.4127572685052678
268,1.0,0.4,0.3,0.1,0.0,0.0,0.0,0.1694915254237288,0.1694915254237288,0.1694915254237288,0.12711864406779663,0.3813559322033898,0.2920673415556938,0.10847457627118641,0.5423728813559322,0.3576996898184561,0.08220338983050846,0.8220338983050848,0.4486427922532173,0.3178724349157447
269,1.0,0.7,0.0,0.0,0.05,0.2,0.0,0.2542372881355932,0.2542372881355932,0.2542372881355932,0.1836158192090395,0.5508474576271186,0.4280625790859621,0.1338983050847457,0.6694915254237288,0.4765600838076192,0.08983050847457626,0.8983050847457628,0.5514468217140839,0.3965092124586864
270,1.0,0.5,0.3,0.1,0.05,0.0,0.05,0.2288135593220339,0.2288135593220339,0.2288135593220339,0.15254237288135591,0.4576271186440678,0.3565352291767584,0.1254237288135593,0.6271186440677966,0.426188766498099,0.08898305084745761,0.8898305084745762,0.5113209856328682,0.36819963310709714
271,1.0,0.5,0.2,0.1,0.2,0.05,0.1,0.2457627118644068,0.2457627118644068,0.2457627118644068,0.18079096045197737,0.5423728813559322,0.4151497060835398,0.13220338983050842,0.6610169491525424,0.46364721080519694,0.09067796610169489,0.9067796610169492,0.542944819469425,0.39152786195554173
272,1.0,0.3,0.0,0.05,0.0,0.1,0.05,0.11864406779661017,0.11864406779661017,0.11864406779661017,0.09887005649717515,0.2966101694915254,0.22094200883777537,0.09152542372881353,0.4576271186440678,0.28805990797643094,0.07627118644067793,0.7627118644067796,0.3873261590845176,0.2704229127417281
273,1.0,0.5,0.3,0.0,0.2,0.05,0.05,0.2796610169491525,0.2796610169491525,0.2796610169491525,0.1836158192090395,0.5508474576271186,0.4374457209443149,0.13898305084745757,0.6949152542372882,0.4965212419658138,0.09067796610169489,0.9067796610169492,0.5650043663441937,0.40896621748600454
274,1.0,0.3,0.2,0.1,0.1,0.05,0.05,0.1694915254237288,0.1694915254237288,0.1694915254237288,0.12429378531073447,0.3728813559322034,0.2856109050544826,0.10677966101694913,0.5338983050847458,0.35235741647416485,0.08644067796610168,0.864406779661017,0.4596043398490247,0.32521180143303435
275,1.0,0.4,0.0,0.1,0.0,0.0,0.1,0.15254237288135594,0.15254237288135594,0.15254237288135594,0.12429378531073447,0.3728813559322034,0.28046505133172306,0.09830508474576269,0.4915254237288136,0.3289625560533802,0.07627118644067793,0.7627118644067796,0.4173157205451361,0.2951565473885378
276,1.0,0.5,0.2,0.05,0.05,0.05,0.0,0.2457627118644068,0.2457627118644068,0.2457627118644068,0.17231638418079093,0.5169491525423728,0.3968899707627153,0.1372881355932203,0.6864406779661016,0.46617212036508265,0.08898305084745761,0.8898305084745762,0.53207426006247,0.3848418102309041
277,1.0,0.3,0.3,0.2,0.2,0.05,0.1,0.1694915254237288,0.1694915254237288,0.1694915254237288,0.13559322033898305,0.4067796610169492,0.3092175026937093,0.10847457627118641,0.5423728813559322,0.3653859978135498,0.08644067796610168,0.864406779661017,0.4715025360062328,0.33180554861913064
278,1.0,0.4,0.1,0.05,0.05,0.1,0.0,0.2033898305084746,0.2033898305084746,0.2033898305084746,0.15536723163841804,0.4661016949152542,0.3502798012711899,0.12203389830508471,0.6101694915254238,0.4100980977306355,0.08644067796610168,0.864406779661017,0.4931557717865703,0.353169491876712
279,1.0,0.7,0.3,0.0,0.2,0.0,0.0,0.3389830508474576,0.3389830508474576,0.3389830508474576,0.20903954802259886,0.6271186440677966,0.5085710536622333,0.14745762711864402,0.7372881355932204,0.553047369325312,0.09322033898305083,0.9322033898305084,0.6174641118362252,0.4506322131539783
280,1.0,0.4,0.3,0.0,0.0,0.1,0.05,0.1694915254237288,0.1694915254237288,0.1694915254237288,0.13559322033898305,0.4067796610169492,0.30477920596247343,0.1101694915254237,0.5508474576271186,0.36385472698397225,0.07966101694915252,0.7966101694915254,0.44297941919058137,0.3152122882421272
281,1.0,0.4,0.1,0.1,0.1,0.0,0.05,0.211864406779661,0.211864406779661,0.211864406779661,0.15254237288135591,0.4576271186440678,0.35138937545399884,0.11694915254237286,0.5847457627118644,0.40316529379628774,0.08813559322033897,0.8813559322033898,0.4987751175636797,0.3578763758930506
282,1.0,0.2,0.2,0.1,0.05,0.05,0.0,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.08757062146892657,0.2627118644067797,0.19440870584140707,0.09999999999999998,0.5,0.29214649072266796,0.08220338983050847,0.8220338983050848,0.39427295737442225,0.2731367780189009
283,1.0,0.3,0.1,0.05,0.0,0.1,0.05,0.11864406779661017,0.11864406779661017,0.11864406779661017,0.096045197740113,0.288135593220339,0.21559514651937317,0.08983050847457626,0.4491525423728814,0.2823416579390554,0.07796610169491522,0.7796610169491526,0.3898003340563703,0.27224932595927764
284,1.0,0.3,0.0,0.2,0.0,0.1,0.1,0.11864406779661017,0.11864406779661017,0.11864406779661017,0.09322033898305085,0.2796610169491525,0.21246743256658893,0.08813559322033897,0.4406779661016949,0.2795853317052445,0.07627118644067793,0.7627118644067796,0.3831610538308735,0.2674961993492803
