trial_id,baseline_weight,district_weight,place_type_weight,time_weight,context_weight,target_weight,rank_weight,train_P@1,train_R@1,train_NDCG@1,train_P@3,train_R@3,train_NDCG@3,train_P@5,train_R@5,train_NDCG@5,train_P@10,train_R@10,train_NDCG@10,train_optimization_score
188,1.0,0.3,0.1,0.05,0.05,0.2,0.0,0.09322033898305085,0.09322033898305085,0.09322033898305085,0.04519774011299435,0.13559322033898305,0.11662592802663488,0.04067796610169491,0.2033898305084746,0.14508156330552846,0.023728813559322035,0.23728813559322035,0.1566887798901729,0.11498231589941363
189,1.0,0.4,0.3,0.2,0.0,0.2,0.05,0.09322033898305085,0.09322033898305085,0.09322033898305085,0.042372881355932195,0.1271186440677966,0.11127906570823269,0.037288135593220334,0.1864406779661017,0.13571351192854794,0.023728813559322035,0.23728813559322035,0.1530128646478852,0.11279179076235303
190,1.0,0.7,0.2,0.05,0.05,0.2,0.0,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.050847457627118633,0.15254237288135594,0.1304473666162235,0.04237288135593221,0.211864406779661,0.15488181283653873,0.023728813559322035,0.23728813559322035,0.16393792776301389,0.12093759675095317
191,1.0,0.2,0.0,0.0,0.2,0.2,0.1,0.03389830508474576,0.03389830508474576,0.03389830508474576,0.036723163841807904,0.11016949152542373,0.08091049176755646,0.03728813559322034,0.1864406779661017,0.11227315294810843,0.023728813559322035,0.23728813559322035,0.12918481323058656,0.08849152078889738
192,1.0,0.5,0.2,0.1,0.0,0.0,0.1,0.09322033898305085,0.09322033898305085,0.09322033898305085,0.042372881355932195,0.1271186440677966,0.11238863989104166,0.03898305084745763,0.19491525423728814,0.1401014997319886,0.023728813559322035,0.23728813559322035,0.15453357507369522,0.11349353093681026
193,1.0,0.5,0.3,0.05,0.1,0.0,0.0,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.05367231638418079,0.16101694915254236,0.1357942289346257,0.04237288135593221,0.211864406779661,0.15657887381533586,0.023728813559322035,0.23728813559322035,0.165634988741811,0.12209653984494459
194,1.0,0.2,0.2,0.05,0.2,0.0,0.05,0.05084745762711865,0.05084745762711865,0.05084745762711865,0.036723163841807904,0.11016949152542373,0.08827549385593393,0.03728813559322034,0.1864406779661017,0.1196381550364859,0.023728813559322035,0.23728813559322035,0.13654981531896404,0.09530655965542272
195,1.0,0.5,0.2,0.1,0.0,0.1,0.1,0.09322033898305085,0.09322033898305085,0.09322033898305085,0.042372881355932195,0.1271186440677966,0.11238863989104166,0.03898305084745763,0.19491525423728814,0.1401014997319886,0.023728813559322035,0.23728813559322035,0.1542598179748024,0.11339771595219779
196,1.0,0.7,0.2,0.2,0.1,0.0,0.0,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.05367231638418079,0.16101694915254236,0.1357942289346257,0.04406779661016949,0.22033898305084745,0.15985728743596758,0.023728813559322035,0.23728813559322035,0.16589469738695103,0.12235692939616732
197,1.0,0.4,0.3,0.05,0.2,0.05,0.0,0.11016949152542373,0.11016949152542373,0.11016949152542373,0.05367231638418079,0.16101694915254236,0.13781236870460098,0.04067796610169491,0.2033898305084746,0.15531859996467945,0.023728813559322035,0.23728813559322035,0.1670481460503557,0.12454029744530812
198,1.0,0.7,0.0,0.0,0.0,0.05,0.0,0.09322033898305085,0.09322033898305085,0.09322033898305085,0.042372881355932195,0.1271186440677966,0.11238863989104166,0.03898305084745763,0.19491525423728814,0.1401014997319886,0.023728813559322035,0.23728813559322035,0.15472742129212477,0.1135613771132606
199,1.0,0.3,0.1,0.1,0.2,0.0,0.0,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.04802259887005649,0.1440677966101695,0.12510050429782132,0.04067796610169491,0.2033898305084746,0.14990633823710986,0.023728813559322035,0.23728813559322035,0.16151355482175433,0.11935460294467617
200,1.0,0.7,0.0,0.05,0.1,0.05,0.05,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.05367231638418079,0.16101694915254236,0.13468465475181673,0.04237288135593221,0.211864406779661,0.15546929963252692,0.023728813559322035,0.23728813559322035,0.16452541455900208,0.12170818888096147
201,1.0,0.5,0.1,0.1,0.1,0.2,0.0,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.05367231638418079,0.16101694915254236,0.1357942289346257,0.04237288135593221,0.211864406779661,0.15657887381533586,0.023728813559322035,0.23728813559322035,0.16516738542448864,0.12193287868388175
202,1.0,0.3,0.2,0.05,0.0,0.0,0.1,0.0847457627118644,0.0847457627118644,0.0847457627118644,0.033898305084745756,0.1016949152542373,0.09432991316585981,0.037288135593220334,0.1864406779661017,0.1297137634049901,0.023728813559322035,0.23728813559322035,0.14669694040486608,0.10676765795526245
203,1.0,0.4,0.1,0.05,0.0,0.05,0.05,0.09322033898305085,0.09322033898305085,0.09322033898305085,0.042372881355932195,0.1271186440677966,0.11127906570823269,0.037288135593220334,0.1864406779661017,0.13571351192854794,0.023728813559322035,0.23728813559322035,0.15289053514685344,0.11274897543699193
204,1.0,0.2,0.3,0.05,0.05,0.2,0.1,0.0423728813559322,0.0423728813559322,0.0423728813559322,0.031073446327683614,0.09322033898305085,0.07223490690072737,0.030508474576271188,0.15254237288135594,0.0966693531210426,0.023728813559322035,0.23728813559322035,0.12526814086862847,0.0874314199254889
205,1.0,0.4,0.1,0.1,0.1,0.2,0.05,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.05367231638418079,0.16101694915254236,0.13357508056900777,0.04067796610169491,0.2033898305084746,0.15108131182908624,0.023728813559322035,0.23728813559322035,0.1626885284137307,0.12089578720469274
206,1.0,0.2,0.0,0.0,0.05,0.0,0.05,0.0423728813559322,0.0423728813559322,0.0423728813559322,0.031073446327683614,0.09322033898305085,0.07334448108353635,0.03389830508474576,0.1694915254237288,0.10470714226408831,0.023728813559322035,0.23728813559322035,0.12785005871597943,0.08867407422290918
207,1.0,0.5,0.3,0.05,0.1,0.05,0.1,0.09322033898305085,0.09322033898305085,0.09322033898305085,0.04802259887005649,0.1440677966101695,0.12308236452784603,0.04237288135593221,0.211864406779661,0.15079522436879295,0.023728813559322035,0.23728813559322035,0.15985133929526812,0.11682367496803311
208,1.0,0.7,0.2,0.1,0.1,0.2,0.1,0.09322033898305085,0.09322033898305085,0.09322033898305085,0.04802259887005649,0.1440677966101695,0.12308236452784603,0.04237288135593221,0.211864406779661,0.15079522436879295,0.023728813559322035,0.23728813559322035,0.15965749307683852,0.11675582879158275
209,1.0,0.5,0.3,0.05,0.05,0.1,0.05,0.09322033898305085,0.09322033898305085,0.09322033898305085,0.04519774011299435,0.13559322033898305,0.11662592802663488,0.04067796610169491,0.2033898305084746,0.1443387878675818,0.023728813559322035,0.23728813559322035,0.15621976155111914,0.11481815948074481
210,1.0,0.3,0.1,0.1,0.05,0.2,0.05,0.0847457627118644,0.0847457627118644,0.0847457627118644,0.036723163841807904,0.11016949152542373,0.09856720130145304,0.03898305084745763,0.19491525423728814,0.13395105154058334,0.023728813559322035,0.23728813559322035,0.14838312688228997,0.10809228649919696
211,1.0,0.4,0.2,0.1,0.1,0.2,0.05,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.05367231638418079,0.16101694915254236,0.13357508056900777,0.04067796610169491,0.2033898305084746,0.15108131182908624,0.023728813559322035,0.23728813559322035,0.1626885284137307,0.12089578720469274
212,1.0,0.7,0.0,0.05,0.0,0.0,0.0,0.09322033898305085,0.09322033898305085,0.09322033898305085,0.042372881355932195,0.1271186440677966,0.11238863989104166,0.03898305084745763,0.19491525423728814,0.1401014997319886,0.023728813559322035,0.23728813559322035,0.15472742129212477,0.1135613771132606
213,1.0,0.2,0.3,0.2,0.0,0.2,0.1,0.03389830508474576,0.03389830508474576,0.03389830508474576,0.02824858757062147,0.0847457627118644,0.059322033898305086,0.03389830508474576,0.1694915254237288,0.09433449641846209,0.02288135593220339,0.2288135593220339,0.11407101545800237,0.08032033563628953
214,1.0,0.4,0.2,0.2,0.05,0.05,0.0,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.050847457627118633,0.15254237288135594,0.12933779243341453,0.04067796610169491,0.2033898305084746,0.15049382503309805,0.023728813559322035,0.23728813559322035,0.16210104161774253,0.12012519507468447
215,1.0,0.7,0.3,0.05,0.2,0.1,0.0,0.11016949152542373,0.11016949152542373,0.11016949152542373,0.05367231638418079,0.16101694915254236,0.13892194288740994,0.04406779661016949,0.22033898305084745,0.16298500138875185,0.023728813559322035,0.23728813559322035,0.16902241133973528,0.12557027334743842
216,1.0,0.2,0.2,0.05,0.0,0.05,0.0,0.07627118644067797,0.07627118644067797,0.07627118644067797,0.02824858757062147,0.0847457627118644,0.08161804875908014,0.03389830508474576,0.1694915254237288,0.11700189899821045,0.023728813559322035,0.23728813559322035,0.13928951969592007,0.10058749008566242
217,1.0,0.7,0.2,0.1,0.05,0.0,0.05,0.09322033898305085,0.09322033898305085,0.09322033898305085,0.04519774011299435,0.13559322033898305,0.11662592802663488,0.04067796610169491,0.2033898305084746,0.1443387878675818,0.023728813559322035,0.23728813559322035,0.15641360776954866,0.11488600565719514
218,1.0,0.5,0.1,0.05,0.05,0.05,0.1,0.09322033898305085,0.09322033898305085,0.09322033898305085,0.04519774011299435,0.13559322033898305,0.11662592802663488,0.037288135593220334,0.1864406779661017,0.1374105729073451,0.023728813559322035,0.23728813559322035,0.15513511032343624,0.11409954850020833
219,1.0,0.3,0.2,0.05,0.05,0.2,0.05,0.0847457627118644,0.0847457627118644,0.0847457627118644,0.036723163841807904,0.11016949152542373,0.09856720130145304,0.03898305084745763,0.19491525423728814,0.13395105154058334,0.023728813559322035,0.23728813559322035,0.14838312688228997,0.10809228649919696
220,1.0,0.7,0.1,0.2,0.2,0.05,0.0,0.11016949152542373,0.11016949152542373,0.11016949152542373,0.05367231638418079,0.16101694915254236,0.13892194288740994,0.04237288135593221,0.211864406779661,0.15970658776812016,0.023728813559322035,0.23728813559322035,0.1687627026945953,0.12530988379621572
221,1.0,0.5,0.1,0.1,0.1,0.0,0.05,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.05367231638418079,0.16101694915254236,0.13468465475181673,0.04237288135593221,0.211864406779661,0.15546929963252692,0.023728813559322035,0.23728813559322035,0.1643315683405725,0.1216403427045111
222,1.0,0.5,0.0,0.2,0.2,0.2,0.05,0.11016949152542373,0.11016949152542373,0.11016949152542373,0.05367231638418079,0.16101694915254236,0.13892194288740994,0.04237288135593221,0.211864406779661,0.15970658776812016,0.023728813559322035,0.23728813559322035,0.16829509937727288,0.12514622263515285
223,1.0,0.3,0.3,0.2,0.2,0.1,0.05,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.04519774011299435,0.13559322033898305,0.1208632161622281,0.04067796610169491,0.2033898305084746,0.14931885144112164,0.023728813559322035,0.23728813559322035,0.16085455130836834,0.11855897996357864
224,1.0,0.7,0.0,0.05,0.0,0.05,0.0,0.09322033898305085,0.09322033898305085,0.09322033898305085,0.042372881355932195,0.1271186440677966,0.11238863989104166,0.03898305084745763,0.19491525423728814,0.1401014997319886,0.023728813559322035,0.23728813559322035,0.15472742129212477,0.1135613771132606
225,1.0,0.2,0.3,0.05,0.2,0.0,0.05,0.05084745762711865,0.05084745762711865,0.05084745762711865,0.036723163841807904,0.11016949152542373,0.08827549385593393,0.03728813559322034,0.1864406779661017,0.1196381550364859,0.023728813559322035,0.23728813559322035,0.1366721448199958,0.09534937498078383
226,1.0,0.4,0.3,0.1,0.0,0.0,0.05,0.09322033898305085,0.09322033898305085,0.09322033898305085,0.042372881355932195,0.1271186440677966,0.11127906570823269,0.037288135593220334,0.1864406779661017,0.13571351192854794,0.023728813559322035,0.23728813559322035,0.1530128646478852,0.11279179076235303
227,1.0,0.7,0.0,0.1,0.05,0.2,0.0,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.050847457627118633,0.15254237288135594,0.1304473666162235,0.04237288135593221,0.211864406779661,0.15488181283653873,0.023728813559322035,0.23728813559322035,0.1637440815445843,0.1208697505745028
228,1.0,0.7,0.3,0.1,0.1,0.2,0.05,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.05367231638418079,0.16101694915254236,0.13468465475181673,0.04237288135593221,0.211864406779661,0.15546929963252692,0.023728813559322035,0.23728813559322035,0.16452541455900208,0.12170818888096147
229,1.0,0.4,0.3,0.05,0.05,0.0,0.0,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.050847457627118633,0.15254237288135594,0.12933779243341453,0.04067796610169491,0.2033898305084746,0.15049382503309805,0.023728813559322035,0.23728813559322035,0.16237479871663535,0.12022101005929695
230,1.0,0.7,0.3,0.1,0.05,0.1,0.0,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.050847457627118633,0.15254237288135594,0.1304473666162235,0.04406779661016949,0.22033898305084745,0.15816022645717043,0.023728813559322035,0.23728813559322035,0.16419763640815388,0.1211979863021759
231,1.0,0.2,0.0,0.0,0.0,0.0,0.1,0.03389830508474576,0.03389830508474576,0.03389830508474576,0.02824858757062147,0.0847457627118644,0.059322033898305086,0.03389830508474576,0.1694915254237288,0.09433449641846209,0.023728813559322035,0.23728813559322035,0.11662211711617168,0.08206067884376743
232,1.0,0.5,0.0,0.2,0.0,0.05,0.1,0.09322033898305085,0.09322033898305085,0.09322033898305085,0.042372881355932195,0.1271186440677966,0.11238863989104166,0.03898305084745763,0.19491525423728814,0.1401014997319886,0.023728813559322035,0.23728813559322035,0.1542598179748024,0.11339771595219779
233,1.0,0.3,0.2,0.2,0.1,0.1,0.05,0.09322033898305085,0.09322033898305085,0.09322033898305085,0.04519774011299435,0.13559322033898305,0.11662592802663488,0.04067796610169491,0.2033898305084746,0.14508156330552843,0.023728813559322035,0.23728813559322035,0.15649493367174333,0.11491446972296328
234,1.0,0.4,0.2,0.05,0.1,0.2,0.0,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.05367231638418079,0.16101694915254236,0.13468465475181673,0.04067796610169491,0.2033898305084746,0.1521908860118952,0.023728813559322035,0.23728813559322035,0.16379810259653965,0.12128413816867589
235,1.0,0.2,0.0,0.05,0.1,0.1,0.05,0.0423728813559322,0.0423728813559322,0.0423728813559322,0.036723163841807904,0.11016949152542373,0.08403820572034071,0.03728813559322034,0.1864406779661017,0.11540086690089268,0.023728813559322035,0.23728813559322035,0.1325063734018004,0.09177271091661884
236,1.0,0.2,0.2,0.05,0.1,0.0,0.1,0.0423728813559322,0.0423728813559322,0.0423728813559322,0.033898305084745756,0.1016949152542373,0.07758176921912957,0.03728813559322034,0.1864406779661017,0.11185145630133991,0.023728813559322035,0.23728813559322035,0.12895696280224764,0.08996544545536293
237,1.0,0.7,0.3,0.2,0.05,0.0,0.05,0.09322033898305085,0.09322033898305085,0.09322033898305085,0.04519774011299435,0.13559322033898305,0.11662592802663488,0.04237288135593221,0.211864406779661,0.14761720148821353,0.023728813559322035,0.23728813559322035,0.15667331641468865,0.11514639520841788
238,1.0,0.3,0.3,0.1,0.2,0.2,0.05,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.04519774011299435,0.13559322033898305,0.1208632161622281,0.04067796610169491,0.2033898305084746,0.14931885144112164,0.023728813559322035,0.23728813559322035,0.16085455130836834,0.11855897996357864
239,1.0,0.7,0.2,0.1,0.2,0.2,0.1,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.05367231638418079,0.16101694915254236,0.1357942289346257,0.04237288135593221,0.211864406779661,0.15657887381533586,0.023728813559322035,0.23728813559322035,0.16544114252338146,0.12202869366849425
240,1.0,0.7,0.1,0.1,0.2,0.2,0.05,0.11016949152542373,0.11016949152542373,0.11016949152542373,0.05367231638418079,0.16101694915254236,0.13892194288740994,0.04237288135593221,0.211864406779661,0.15970658776812016,0.023728813559322035,0.23728813559322035,0.16856885647616573,0.12524203761976535
241,1.0,0.7,0.1,0.0,0.2,0.05,0.05,0.11016949152542373,0.11016949152542373,0.11016949152542373,0.05367231638418079,0.16101694915254236,0.13892194288740994,0.04237288135593221,0.211864406779661,0.15970658776812016,0.023728813559322035,0.23728813559322035,0.1687627026945953,0.12530988379621572
242,1.0,0.3,0.2,0.1,0.0,0.2,0.1,0.0847457627118644,0.0847457627118644,0.0847457627118644,0.033898305084745756,0.1016949152542373,0.09432991316585981,0.037288135593220334,0.1864406779661017,0.1297137634049901,0.023728813559322035,0.23728813559322035,0.14669694040486608,0.10676765795526245
243,1.0,0.3,0.1,0.0,0.05,0.1,0.1,0.0847457627118644,0.0847457627118644,0.0847457627118644,0.036723163841807904,0.11016949152542373,0.09856720130145304,0.03559322033898305,0.17796610169491525,0.1270228365803466,0.023728813559322035,0.23728813559322035,0.1472984756546071,0.10737367551866052
244,1.0,0.2,0.1,0.0,0.2,0.2,0.0,0.0847457627118644,0.0847457627118644,0.0847457627118644,0.036723163841807904,0.11016949152542373,0.10078634966707097,0.03728813559322034,0.1864406779661017,0.13252039856659623,0.023728813559322035,0.23728813559322035,0.14962590506750395,0.10835776733859813
245,1.0,0.3,0.1,0.0,0.1,0.0,0.1,0.0847457627118644,0.0847457627118644,0.0847457627118644,0.03954802259887005,0.11864406779661017,0.10502363780266417,0.04067796610169491,0.2033898305084746,0.14040748804179448,0.023728813559322035,0.23728813559322035,0.15194318790904116,0.11007277113539604
246,1.0,0.7,0.2,0.1,0.2,0.1,0.1,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.05367231638418079,0.16101694915254236,0.1357942289346257,0.04237288135593221,0.211864406779661,0.15657887381533586,0.023728813559322035,0.23728813559322035,0.165634988741811,0.12209653984494459
247,1.0,0.2,0.1,0.2,0.05,0.0,0.1,0.0423728813559322,0.0423728813559322,0.0423728813559322,0.031073446327683614,0.09322033898305085,0.07223490690072737,0.030508474576271188,0.15254237288135594,0.0966693531210426,0.023728813559322035,0.23728813559322035,0.12526814086862847,0.0874314199254889
248,1.0,0.5,0.3,0.1,0.05,0.2,0.0,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.050847457627118633,0.15254237288135594,0.1304473666162235,0.04237288135593221,0.211864406779661,0.15488181283653873,0.023728813559322035,0.23728813559322035,0.16359265394672326,0.12081675091525146
249,1.0,0.4,0.2,0.05,0.05,0.2,0.05,0.09322033898305085,0.09322033898305085,0.09322033898305085,0.04519774011299435,0.13559322033898305,0.11551635384382591,0.03898305084745763,0.19491525423728814,0.13995080006414115,0.023728813559322035,0.23728813559322035,0.15457672162427732,0.11407360398092643
250,1.0,0.7,0.1,0.05,0.1,0.1,0.0,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.05367231638418079,0.16101694915254236,0.1357942289346257,0.04237288135593221,0.211864406779661,0.15657887381533586,0.023728813559322035,0.23728813559322035,0.165634988741811,0.12209653984494459
251,1.0,0.2,0.1,0.05,0.2,0.1,0.05,0.05084745762711865,0.05084745762711865,0.05084745762711865,0.036723163841807904,0.11016949152542373,0.08827549385593393,0.03728813559322034,0.1864406779661017,0.1196381550364859,0.023728813559322035,0.23728813559322035,0.13654981531896404,0.09530655965542272
252,1.0,0.7,0.0,0.0,0.2,0.1,0.05,0.11016949152542373,0.11016949152542373,0.11016949152542373,0.05367231638418079,0.16101694915254236,0.13892194288740994,0.04237288135593221,0.211864406779661,0.15970658776812016,0.023728813559322035,0.23728813559322035,0.1687627026945953,0.12530988379621572
253,1.0,0.4,0.3,0.05,0.05,0.2,0.0,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.050847457627118633,0.15254237288135594,0.12933779243341453,0.04067796610169491,0.2033898305084746,0.15049382503309805,0.023728813559322035,0.23728813559322035,0.16210104161774253,0.12012519507468447
254,1.0,0.7,0.0,0.05,0.05,0.05,0.05,0.09322033898305085,0.09322033898305085,0.09322033898305085,0.04519774011299435,0.13559322033898305,0.11662592802663488,0.04067796610169491,0.2033898305084746,0.1443387878675818,0.023728813559322035,0.23728813559322035,0.15641360776954866,0.11488600565719514
255,1.0,0.2,0.2,0.1,0.1,0.2,0.1,0.0423728813559322,0.0423728813559322,0.0423728813559322,0.033898305084745756,0.1016949152542373,0.07758176921912957,0.03728813559322034,0.1864406779661017,0.11185145630133991,0.023728813559322035,0.23728813559322035,0.12895696280224764,0.08996544545536293
256,1.0,0.2,0.2,0.1,0.2,0.2,0.0,0.0847457627118644,0.0847457627118644,0.0847457627118644,0.036723163841807904,0.11016949152542373,0.10078634966707097,0.03728813559322034,0.1864406779661017,0.13252039856659623,0.023728813559322035,0.23728813559322035,0.14962590506750395,0.10835776733859813
257,1.0,0.5,0.2,0.0,0.05,0.0,0.1,0.09322033898305085,0.09322033898305085,0.09322033898305085,0.04519774011299435,0.13559322033898305,0.11662592802663488,0.037288135593220334,0.1864406779661017,0.1374105729073451,0.023728813559322035,0.23728813559322035,0.1553289565418658,0.11416739467665868
258,1.0,0.4,0.2,0.0,0.1,0.0,0.1,0.09322033898305085,0.09322033898305085,0.09322033898305085,0.04802259887005649,0.1440677966101695,0.12197279034503707,0.04067796610169491,0.2033898305084746,0.14640723656535226,0.023728813559322035,0.23728813559322035,0.15848205646731914,0.11617493445282723
259,1.0,0.4,0.3,0.1,0.2,0.1,0.05,0.11016949152542373,0.11016949152542373,0.11016949152542373,0.05367231638418079,0.16101694915254236,0.13781236870460098,0.04067796610169491,0.2033898305084746,0.15531859996467945,0.023728813559322035,0.23728813559322035,0.1670481460503557,0.12454029744530812
260,1.0,0.2,0.3,0.1,0.0,0.05,0.05,0.03389830508474576,0.03389830508474576,0.03389830508474576,0.02824858757062147,0.0847457627118644,0.06265075644673197,0.03389830508474576,0.1694915254237288,0.09803460668586228,0.023728813559322035,0.23728813559322035,0.12044455688460366,0.08339853276271862
261,1.0,0.3,0.1,0.1,0.1,0.05,0.1,0.0847457627118644,0.0847457627118644,0.0847457627118644,0.03954802259887005,0.11864406779661017,0.10502363780266417,0.04067796610169491,0.2033898305084746,0.14040748804179448,0.023728813559322035,0.23728813559322035,0.15182085840800938,0.11002995581003493
262,1.0,0.4,0.3,0.05,0.0,0.0,0.05,0.09322033898305085,0.09322033898305085,0.09322033898305085,0.042372881355932195,0.1271186440677966,0.11127906570823269,0.037288135593220334,0.1864406779661017,0.13571351192854794,0.023728813559322035,0.23728813559322035,0.15316429224574626,0.1128447904216044
263,1.0,0.7,0.2,0.1,0.05,0.2,0.0,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.050847457627118633,0.15254237288135594,0.1304473666162235,0.04237288135593221,0.211864406779661,0.15488181283653873,0.023728813559322035,0.23728813559322035,0.1637440815445843,0.1208697505745028
264,1.0,0.5,0.0,0.2,0.2,0.0,0.0,0.11016949152542373,0.11016949152542373,0.11016949152542373,0.05367231638418079,0.16101694915254236,0.13892194288740994,0.04237288135593221,0.211864406779661,0.15970658776812016,0.023728813559322035,0.23728813559322035,0.1684174288783047,0.12518903796051398
265,1.0,0.4,0.1,0.0,0.0,0.05,0.1,0.09322033898305085,0.09322033898305085,0.09322033898305085,0.042372881355932195,0.1271186440677966,0.11127906570823269,0.037288135593220334,0.1864406779661017,0.13571351192854794,0.023728813559322035,0.23728813559322035,0.15289053514685344,0.11274897543699193
266,1.0,0.3,0.0,0.1,0.0,0.05,0.0,0.0847457627118644,0.0847457627118644,0.0847457627118644,0.036723163841807904,0.11016949152542373,0.09856720130145304,0.037288135593220334,0.1864406779661017,0.1303012502009783,0.023728813559322035,0.23728813559322035,0.14747827341928382,0.10760609626172109
267,1.0,0.7,0.3,0.2,0.05,0.0,0.0,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.050847457627118633,0.15254237288135594,0.1304473666162235,0.04406779661016949,0.22033898305084745,0.15816022645717043,0.023728813559322035,0.23728813559322035,0.16419763640815388,0.1211979863021759
268,1.0,0.4,0.3,0.1,0.0,0.0,0.0,0.09322033898305085,0.09322033898305085,0.09322033898305085,0.042372881355932195,0.1271186440677966,0.11127906570823269,0.037288135593220334,0.1864406779661017,0.13571351192854794,0.023728813559322035,0.23728813559322035,0.1530128646478852,0.11279179076235303
269,1.0,0.7,0.0,0.0,0.05,0.2,0.0,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.050847457627118633,0.15254237288135594,0.1304473666162235,0.04237288135593221,0.211864406779661,0.15488181283653873,0.023728813559322035,0.23728813559322035,0.16393792776301389,0.12093759675095317
270,1.0,0.5,0.3,0.1,0.05,0.0,0.05,0.09322033898305085,0.09322033898305085,0.09322033898305085,0.04519774011299435,0.13559322033898305,0.11662592802663488,0.04067796610169491,0.2033898305084746,0.1443387878675818,0.023728813559322035,0.23728813559322035,0.15641360776954866,0.11488600565719514
271,1.0,0.5,0.2,0.1,0.2,0.05,0.1,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.05367231638418079,0.16101694915254236,0.1357942289346257,0.04237288135593221,0.211864406779661,0.15657887381533586,0.023728813559322035,0.23728813559322035,0.16544114252338146,0.12202869366849425
272,1.0,0.3,0.0,0.05,0.0,0.1,0.05,0.0847457627118644,0.0847457627118644,0.0847457627118644,0.033898305084745756,0.1016949152542373,0.09432991316585981,0.037288135593220334,0.1864406779661017,0.1297137634049901,0.023728813559322035,0.23728813559322035,0.14669694040486608,0.10676765795526245
273,1.0,0.5,0.3,0.0,0.2,0.05,0.05,0.11016949152542373,0.11016949152542373,0.11016949152542373,0.05367231638418079,0.16101694915254236,0.13892194288740994,0.04237288135593221,0.211864406779661,0.15970658776812016,0.023728813559322035,0.23728813559322035,0.1687627026945953,0.12530988379621572
274,1.0,0.3,0.2,0.1,0.1,0.05,0.05,0.09322033898305085,0.09322033898305085,0.09322033898305085,0.04519774011299435,0.13559322033898305,0.11662592802663488,0.04067796610169491,0.2033898305084746,0.14508156330552843,0.023728813559322035,0.23728813559322035,0.15649493367174333,0.11491446972296328
275,1.0,0.4,0.0,0.1,0.0,0.0,0.1,0.09322033898305085,0.09322033898305085,0.09322033898305085,0.042372881355932195,0.1271186440677966,0.11127906570823269,0.037288135593220334,0.1864406779661017,0.13571351192854794,0.023728813559322035,0.23728813559322035,0.15289053514685344,0.11274897543699193
276,1.0,0.5,0.2,0.05,0.05,0.05,0.0,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.050847457627118633,0.15254237288135594,0.1304473666162235,0.04237288135593221,0.211864406779661,0.15488181283653873,0.023728813559322035,0.23728813559322035,0.1637440815445843,0.1208697505745028
277,1.0,0.3,0.3,0.2,0.2,0.05,0.1,0.09322033898305085,0.09322033898305085,0.09322033898305085,0.04519774011299435,0.13559322033898305,0.11773550220944384,0.04067796610169491,0.2033898305084746,0.1461911374883374,0.023728813559322035,0.23728813559322035,0.1577268373555841,0.11534563601230755
278,1.0,0.4,0.1,0.05,0.05,0.1,0.0,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.050847457627118633,0.15254237288135594,0.12933779243341453,0.04067796610169491,0.2033898305084746,0.15049382503309805,0.023728813559322035,0.23728813559322035,0.16210104161774253,0.12012519507468447
279,1.0,0.7,0.3,0.0,0.2,0.0,0.0,0.11016949152542373,0.11016949152542373,0.11016949152542373,0.05367231638418079,0.16101694915254236,0.13892194288740994,0.04406779661016949,0.22033898305084745,0.16335638910772515,0.023728813559322035,0.23728813559322035,0.16939379905870858,0.12570025904907908
280,1.0,0.4,0.3,0.0,0.0,0.1,0.05,0.09322033898305085,0.09322033898305085,0.09322033898305085,0.042372881355932195,0.1271186440677966,0.11127906570823269,0.037288135593220334,0.1864406779661017,0.13571351192854794,0.023728813559322035,0.23728813559322035,0.15289053514685344,0.11274897543699193
281,1.0,0.4,0.1,0.1,0.1,0.0,0.05,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.05367231638418079,0.16101694915254236,0.13357508056900777,0.04067796610169491,0.2033898305084746,0.15108131182908624,0.023728813559322035,0.23728813559322035,0.1626885284137307,0.12089578720469274
